wl;1;2;3;4;5;6
861,022;0,34;0,57;0,35;1,04;0,4;0,41
861,462;0,29;0,5;0,26;0,96;0,31;0,34
861,902;0,28;0,5;0,18;0,94;0,28;0,31
862,342;0,27;0,57;0,15;0,96;0,22;0,35
862,782;0,29;0,62;0,14;0,98;0,22;0,39
863,222;0,21;0,52;0,1;0,96;0,17;0,36
863,662;0,13;0,44;0,06;0,95;0,1;0,3
864,102;0,05;0,44;0,03;0,92;0,09;0,32
864,542;0,11;0,47;0,12;0,97;0,15;0,43
864,981;0,13;0,47;0,12;0,99;0,14;0,37
865,421;0,14;0,47;0,04;0,95;0,08;0,31
865,861;0,25;0,49;0,07;1,02;0,12;0,37
866,301;0,29;0,45;0,09;1,07;0,14;0,42
866,74;0,23;0,36;0,07;1,06;0,07;0,4
867,18;0,21;0,33;0,04;1,05;0,09;0,35
867,62;0,16;0,29;0,02;1,04;0,11;0,29
868,059;0,14;0,31;0,02;1,09;0,15;0,28
868,499;0,11;0,33;-0,01;1,09;0,19;0,3
868,939;0,14;3,87;-0,03;3,31;1,52;2,43
869,378;0,03;4,18;-0,08;3,4;1,56;2,51
869,818;0,03;4,19;-0,09;3,36;1,55;2,53
870,257;0,1;4,27;-0,02;3,45;1,65;2,66
870,697;0,05;4,33;0,02;3,48;1,71;2,71
871,136;0,04;4,44;0,02;3,52;1,74;2,71
871,575;0,08;4,57;0,06;3,58;1,79;2,78
872,015;0,03;4,63;0,16;3,65;1,84;2,85
872,454;0,03;4,65;0,25;3,67;1,8;2,88
872,894;0,13;4,67;0,28;3,63;1,73;2,86
873,333;0,28;4,79;0,36;3,68;1,82;2,96
873,772;0,21;1,04;0,35;1,3;0,4;0,66
874,211;0,22;0,53;0,35;1,12;0,23;0,4
874,65;0,2;0,44;0,39;1,13;0,23;0,39
875,09;0,19;0,4;0,43;1,06;0,2;0,34
875,529;0,23;0,37;0,43;1,07;0,1;0,25
875,968;0,2;0,31;0,39;1,01;-0,05;0,23
876,407;0,23;0,26;0,38;0,94;-0,06;0,29
876,846;0,37;0,32;0,42;0,96;-0,01;0,27
877,285;0,49;0,44;0,44;1,04;0,01;0,36
877,724;0,52;0,47;0,45;1,08;0,07;0,44
878,163;0,47;0,41;0,38;1,05;0,01;0,39
878,602;0,44;0,33;0,33;0,95;-0,13;0,35
879,041;0,47;0,45;0,28;0,99;-0,08;0,43
879,48;0,46;0,59;0,28;1,04;0,06;0,45
879,919;0,41;0,58;0,29;1,06;0,11;0,45
880,357;0,34;0,52;0,23;0,96;0,1;0,46
880,796;0,32;0,47;0,21;0,89;0,16;0,44
881,235;0,29;0,43;0,25;0,89;0,15;0,35
881,674;0,22;0,31;0,18;0,9;0,08;0,34
882,113;0,11;0,26;0,09;0,87;0,17;0,34
882,551;-0,01;0,24;0,07;0,83;0,19;0,34
882,99;-0,05;0,19;0,14;0,85;0,18;0,34
883,428;-0,02;0,2;0,26;0,94;0,24;0,44
883,867;-0,08;0,14;0,31;0,91;0,21;0,46
884,306;-0,15;0,02;0,34;0,87;0,14;0,43
884,744;-0,09;0,06;0,33;0,85;0,1;0,46
885,183;0,02;0,1;0,42;0,93;0,19;0,56
885,621;0,18;0,19;0,53;1,14;0,31;0,66
886,06;0,23;0,33;0,54;1,24;0,29;0,71
886,498;0,24;0,39;0,58;1,18;0,25;0,7
886,936;0,25;0,41;0,57;1,09;0,24;0,61
887,375;0,15;0,42;0,4;0,99;0,1;0,42
887,813;0,09;0,43;0,25;0,86;-0,01;0,31
888,251;0,07;0,38;0,14;0,74;-0,01;0,22
888,69;0,1;0,33;0,14;0,72;-0,05;0,14
889,128;0,25;0,34;0,15;0,73;-0,09;0,16
889,566;0,35;0,42;0,2;0,87;-0,02;0,27
890,004;0,31;0,49;0,15;0,95;-0,04;0,23
890,443;0,2;0,48;0,04;0,88;-0,11;0,16
890,881;0,19;0,41;0;0,87;-0,11;0,16
891,319;0,21;0,44;-0,01;0,94;-0,02;0,21
891,757;0,21;0,37;-0,01;1,02;0,05;0,22
892,195;0,28;0,28;0,06;1,06;0,18;0,38
892,633;0,22;0,27;0,12;1,09;0,29;0,48
893,071;0,18;0,28;0,11;1,15;0,33;0,48
893,509;0,18;0,29;-0,01;1,14;0,34;0,48
893,947;0,13;0,37;-0,05;1,16;0,38;0,47
894,385;0,1;0,39;0,01;1,15;0,41;0,43
894,823;0,14;0,37;0,06;1,1;0,4;0,47
895,26;0,23;0,38;0,12;1,1;0,41;0,49
895,698;0,18;0,46;0,13;1,04;0,46;0,45
896,136;0,1;0,52;0,13;1,01;0,45;0,42
896,574;0,09;0,6;0,21;1,04;0,27;0,4
897,011;0,16;0,72;0,3;1,09;0,13;0,39
897,449;0,23;0,69;0,39;1,09;0,09;0,34
897,887;0,25;0,7;0,44;1,12;0,04;0,27
898,324;0,25;0,82;0,47;1,17;0,03;0,33
898,762;0,16;0,79;0,42;1,13;-0,02;0,32
899,2;0,05;0,61;0,28;1,03;-0,07;0,23
899,637;-0,02;0,43;0,14;0,94;-0,09;0,15
900,075;-0,12;0,34;0,12;0,84;-0,07;0,18
900,512;-0,13;0,26;0,14;0,88;-0,05;0,26
900,95;-0,18;0,07;0,06;0,82;-0,16;0,26
901,387;-0,25;-0,09;-0,04;0,74;-0,2;0,22
901,824;-0,35;-0,22;-0,12;0,64;-0,2;0,06
902,262;-0,3;-0,25;-0,14;0,67;-0,24;0,04
902,699;-0,33;-0,29;-0,13;0,69;-0,21;0,15
903,136;-0,41;-0,44;-0,06;0,68;-0,22;0,1
903,574;-0,45;-0,59;-0,02;0,61;-0,3;0
904,011;-0,43;-0,62;0,01;0,59;-0,36;-0,02
904,448;-0,38;-0,52;0,06;0,59;-0,24;0,01
904,885;-0,53;-0,58;0,06;0,56;-0,26;-0,02
905,323;-0,55;-0,7;0,08;0,49;-0,27;-0,09
905,76;-0,48;-0,66;0,07;0,46;-0,29;-0,11
906,197;-0,51;-0,57;0,07;0,46;-0,27;0
906,634;-0,47;-0,49;0,08;0,61;-0,13;0,12
907,071;-0,39;-0,4;-0,02;0,62;-0,09;0,22
907,508;-0,33;-0,28;0,03;0,66;-0,07;0,23
907,945;-0,28;-0,22;0,03;0,66;-0,11;0,16
908,382;-0,24;-0,15;0;0,66;-0,14;0,11
908,819;-0,16;0,05;0,09;0,71;-0,02;0,14
909,256;-0,17;0,21;0,17;0,69;-0,11;0,12
909,693;-0,09;0,32;0,13;0,68;-0,18;0,1
910,13;-0,11;0,47;0,11;0,74;-0,24;0,16
910,566;-0,1;0,56;0,24;0,81;-0,19;0,18
911,003;-0,12;0,51;0,28;0,78;-0,24;0,1
911,44;-0,07;0,5;0,29;0,74;-0,24;0,07
911,877;-0,04;0,61;0,4;0,83;-0,04;0,16
912,313;-0,13;0,53;0,31;0,74;0,02;0,15
912,75;-0,22;0,54;0,28;0,79;0,09;0,16
913,187;-0,14;0,64;0,34;0,95;0,21;0,35
913,623;-0,16;0,48;0,34;0,94;0,11;0,41
914,06;-0,19;0,21;0,27;0,99;0,06;0,36
914,496;-0,09;0,14;0,32;1,02;0,12;0,38
914,933;0,05;0,05;0,37;0,96;0,17;0,44
915,369;0,14;-0,05;0,34;0,97;0,22;0,42
915,806;0,31;0,03;0,31;1,03;0,34;0,4
916,242;0,31;0,01;0,34;0,93;0,25;0,4
916,679;0,06;-0,13;0,28;0,78;-0,05;0,21
917,115;0,04;-0,15;0,31;0,74;-0,27;0,13
917,552;0,22;-0,03;0,45;0,71;-0,23;0,22
917,988;0,19;0,08;0,53;0,63;-0,11;0,2
918,424;0;0,09;0,41;0,51;-0,13;0,03
918,86;-0,03;0,2;0,4;0,53;-0,13;-0,01
919,297;0,02;0,34;0,42;0,62;-0,04;0,07
919,733;-0,06;0,42;0,47;0,77;0,04;0,03
920,169;-0,24;0,44;0,47;0,72;0,01;0,01
920,605;-0,29;0,39;0,5;0,63;0,03;0,16
921,041;-0,31;0,44;0,51;0,74;0,18;0,29
921,477;-0,16;0,51;0,64;0,89;0,41;0,39
921,913;0,08;0,62;0,67;0,99;0,7;0,63
922,349;-0,04;0,44;0,54;0,96;0,63;0,67
922,785;-0,13;0,25;0,45;0,95;0,42;0,69
923,221;0,03;0,27;0,52;1;0,43;0,92
923,657;0,11;0,21;0,59;0,94;0,57;1,09
924,093;0,14;0,03;0,57;0,94;0,46;0,96
924,529;0,24;-0,12;0,41;0,9;0,22;0,82
924,965;0,35;-0,02;0,44;0,86;0,24;0,85
925,401;0,24;0,13;0,39;0,83;0,25;0,79
925,837;0,23;0,06;0,32;0,72;0,06;0,66
926,272;0,19;-0,11;0,19;0,67;-0,13;0,55
926,708;0,04;-0,16;0,06;0,61;-0,24;0,44
927,144;0,15;-0,11;-0,05;0,51;-0,23;0,39
927,58;0,5;-0,02;-0,1;0,44;-0,21;0,28
928,015;0,52;0;-0,27;0,35;-0,19;0,24
928,451;0,36;-0,1;-0,43;0,26;-0,27;0,15
928,886;0,16;-0,25;-0,48;0,22;-0,22;0,02
929,322;-0,03;-0,22;-0,44;0,04;-0,17;0,06
929,758;-0,05;-0,34;-0,39;0,12;-0,2;0,23
930,193;0,05;-0,46;-0,21;0,28;-0,29;0,34
930,628;0,18;-0,17;-0,02;0,49;-0,06;0,58
931,064;0,22;-0,02;0,05;0,48;0,12;0,84
931,499;0,24;0,08;0,16;0,43;0,08;0,87
931,935;0,12;0,21;0,28;0,76;0,05;1,09
932,37;-0,1;0,16;0,38;0,93;0,2;1,25
932,805;-0,22;0,14;0,51;1,09;0,25;1,12
933,241;-0,23;0,11;0,45;1,14;0,16;1,04
933,676;-0,09;0,36;0,43;1,01;0,12;1,27
934,111;0,17;0,61;0,28;1,14;0,37;1,57
934,546;0,3;0,64;0,25;1,12;0,53;1,45
934,982;0,45;0,53;0,37;0,93;0,78;1,27
935,417;0,31;0,05;0,24;0,47;0,72;1,02
935,852;0,08;-0,35;0,15;0;0,54;0,72
936,287;-0,02;-0,72;0,06;-0,37;0,43;0,5
936,722;0,28;-1,07;-0,08;-0,95;0,35;0,19
937,157;0,37;-1,14;-0,17;-1,17;0,31;0,24
937,592;0,85;-0,68;0,11;-1,07;0,33;0,65
938,027;1,62;-0,07;0,66;-0,81;0,22;1,18
938,462;1,59;-0,05;1,25;-0,36;-0,18;1,58
938,897;0,83;-0,76;1,6;-0,56;-0,94;1,12
939,332;0,55;-0,85;1,47;-0,89;-1,76;0,77
939,767;0,66;-0,78;1,23;-0,78;-2,07;0,77
940,201;0,94;-0,05;1,66;-0,08;-1,8;1,42
940,636;1,24;0,39;1,91;0,43;-2,05;1,87
941,071;1,65;0,21;2,35;0,77;-2,21;2,05
941,506;1,8;0,87;3,27;0,97;-1,42;2,53
941,94;1,48;0,6;3,37;0,86;-1,37;2,39
942,375;0,6;-0,51;2,83;0,26;-1,26;1,51
942,81;-0,62;-0,86;1,99;-0,49;-1,16;0,84
943,244;-1,25;-1;0,97;-1,73;-1,44;0,12
943,679;-0,49;-0,61;0,89;-1,43;-0,95;-0,01
944,114;-0,01;-0,07;1,03;-0,7;-0,68;1,04
944,548;-0,62;0,05;0,89;-0,83;-0,97;1,31
944,983;-1,19;-0,25;0,69;-1,38;-1,57;0,59
945,417;-0,8;-0,08;1,02;-1,34;-0,97;1,04
945,852;-0,83;0,37;1,32;-1,21;-0,31;1,48
946,286;-1,31;-0,25;0,91;-1,27;-0,74;0,83
946,72;-1,57;-0,72;0,46;-1,42;-1,22;0,66
947,155;-1,34;-0,87;1,03;-1,36;-1,71;1,16
947,589;-0,92;-0,66;1,98;-1,11;-1,24;1,3
948,023;-0,27;-0,07;2,52;-0,49;-0,25;1,26
948,458;-0,49;-0,57;2,34;-0,98;-0,07;1,25
948,892;-0,71;-1,16;2,15;-1,45;0,63;0,73
949,326;-0,77;-1,68;1,66;-1,32;0,67;0,4
949,76;-0,13;-2,09;1,56;-0,8;0,65;-0,16
950,194;0;-2,17;1,17;-0,53;0,5;-0,4
950,628;-0,02;-2,25;0,99;-0,28;0,38;-0,55
951,063;0,12;-2,42;0,94;-0,2;0,51;-0,63
951,497;0,42;-1,88;0,69;-0,29;0,84;-0,42
951,931;0,42;-1,62;0,26;-0,45;0,93;-0,64
952,365;0,29;-2,07;-0,02;-0,57;0,59;-0,77
952,799;0,02;-2,59;-0,29;-0,74;0,22;-0,45
953,233;-0,17;-2,5;-0,16;-0,58;0,16;-0,34
953,666;-0,6;-2,3;-0,2;-0,46;-0,18;-0,61
954,1;-0,76;-1,81;-0,38;-0,42;-0,46;-0,68
954,534;-1,25;-1,43;-0,8;-0,46;-0,76;-0,29
954,968;-1,41;-1,28;-0,85;-0,39;-0,86;-0,5
955,402;-1,52;-1,42;-1,02;-0,5;-1,16;-0,71
955,836;-1,69;-1,25;-0,71;-0,47;-1,37;-0,52
956,269;-1,77;-1,34;-0,39;-0,4;-1,44;-0,56
956,703;-2,03;-1,62;-0,62;-0,38;-1,49;-0,62
957,137;-1,92;-1,61;-0,71;-0,38;-1,44;-0,57
957,57;-1,45;-1,23;-0,56;-0,16;-1,12;-0,38
958,004;-1,07;-0,81;-0,5;0,04;-0,98;-0,27
958,438;-0,58;-0,76;-0,71;-0,02;-1,17;-0,3
958,871;-0,2;-0,64;-0,69;-0,17;-1,04;-0,28
959,305;-0,16;-0,71;-0,41;-0,15;-0,84;-0,21
959,738;-0,43;-1,04;-0,28;-0,16;-0,87;-0,34
960,172;-0,35;-1,03;-0,47;-0,44;-0,71;-0,56
960,605;-0,2;-0,96;-0,85;-0,58;-0,4;-0,66
961,038;-0,16;-1,13;-0,98;-0,41;-0,27;-0,86
961,472;-0,04;-0,96;-0,91;-0,18;-0,37;-0,7
961,905;0,24;-0,48;-0,66;0,34;-0,16;-0,46
962,338;0,24;-0,5;-0,69;0,64;0,08;-0,74
962,772;0,13;-0,66;-1;0,64;0,05;-1,05
963,205;0,36;-0,49;-0,49;0,96;0,46;-0,6
963,638;0,16;-0,67;-0,25;1;0,56;-0,3
964,071;-0,16;-1,12;-0,52;0,66;0,3;-0,59
964,505;-0,2;-1,34;-0,68;0,43;0,24;-0,66
964,938;-0,1;-1,1;-0,22;0,78;0,26;-0,27
965,371;-0,09;-1,09;0,09;1;-0,09;-0,15
965,804;-0,22;-1;0,2;0,81;-0,47;-0,24
966,237;-0,18;-0,58;0,55;0,96;-0,11;-0,06
966,67;-0,63;-0,81;0,4;0,72;-0,04;-0,14
967,103;-1,03;-1;0,26;0,44;-0,42;-0,36
967,536;-1,08;-0,99;0,36;0,41;-0,66;0
967,969;-1,35;-1,06;0,31;0,34;-0,66;0,23
968,402;-1,26;-0,95;0,64;0,67;-0,28;0,41
968,835;-0,97;-0,63;0,91;0,9;0,02;0,92
969,268;-0,86;-0,34;1;0,93;-0,1;1,18
969,7;-1,06;-0,32;0,95;0,99;-0,11;1,08
970,133;-1,11;-0,26;1;0,91;0;1,01
970,566;-0,97;-0,08;1,17;0,89;0,24;1,36
970,999;-0,95;-0,05;1,07;0,72;0,27;1,43
971,431;-0,92;0,23;1,2;0,61;0,14;1,42
971,864;-0,82;0,41;1,36;0,53;0,08;1,56
972,297;-0,63;0,49;1,5;0,49;0,32;1,5
972,729;-0,8;0,29;1,32;0,5;0,09;1,09
973,162;-0,78;-0,05;0,98;0,46;-0,46;0,59
973,594;-0,63;0,11;0,93;0,48;-0,61;0,46
974,027;-0,63;0,29;1,04;0,44;-0,45;0,52
974,459;-0,7;0,13;1,05;0,33;-0,53;0,34
974,892;-0,62;0,19;0,93;0,46;-0,52;0,46
975,324;-0,57;0,14;0,96;0,64;-0,37;0,52
975,757;-0,79;-0,35;1,07;0,51;-0,77;0,35
976,189;-0,66;-0,71;0,97;0,65;-1,22;0,48
976,621;-0,65;-0,99;0,87;0,78;-1,27;0,58
977,054;-0,73;-0,94;0,85;1,11;-1,23;0,73
977,486;-0,49;-0,66;0,94;1,11;-1,27;0,72
977,918;-0,47;-0,63;0,98;0,8;-1,34;0,64
978,35;-0,39;-0,71;1,13;1,05;-1,15;0,51
978,783;-0,27;-0,96;1,05;1,06;-1,25;0,24
979,215;-0,18;-1,24;0,67;0,8;-1,35;0,2
979,647;-0,25;-1,42;0,47;0,7;-1,45;0,21
980,079;-0,53;-1,64;0,24;0,89;-1,8;0,1
980,511;-0,24;-1,58;0,13;1,24;-1,75;0,2
980,943;-0,01;-1,03;0,27;1,55;-1,29;0,3
981,375;-0,12;-0,66;0,59;1,51;-1,11;-0,01
981,807;-0,02;-0,78;1,17;1,4;-0,96;-0,46
982,239;0,02;-1,04;1,17;1,33;-0,87;-0,63
982,671;0,31;-0,76;1,24;1,29;-0,55;-0,47
983,103;0,23;-0,94;0,89;0,74;-0,75;-0,81
983,535;0,23;-0,83;0,8;0,63;-0,68;-0,72
983,967;0,36;-0,46;0,9;0,8;-0,29;-0,44
984,398;0,07;-0,62;1;0,66;-0,14;-0,85
984,83;0,14;-0,63;1,05;0,18;-0,13;-1,18
985,262;-0,09;-0,62;1,04;-0,15;-0,21;-1,49
985,694;-0,26;-0,82;1;-0,31;-0,38;-1,39
986,125;-0,02;-0,95;0,73;-0,23;-0,55;-0,89
986,557;-0,13;-1,11;0,13;-0,42;-1,11;-0,77
986,989;-0,35;-1,16;0,13;-0,44;-1,25;-0,53
987,42;-0,87;-1,69;0,06;-0,42;-1,51;-0,46
987,852;-0,99;-1,97;0,2;-0,42;-1,61;-0,06
988,283;-0,84;-1,79;0,14;-0,35;-1,74;0,34
988,715;-0,82;-1,47;0,14;0,05;-2,08;0,28
989,146;-0,61;-1,29;0,23;0,53;-1,94;0,33
989,578;-0,27;-1,14;0,34;0,78;-1,76;0,71
990,009;0,27;-1;0,27;0,79;-1,53;0,83
990,441;0,5;-0,76;0,37;0,89;-1,11;0,53
990,872;0,72;-0,31;0,67;1,07;-0,8;0,73
991,303;0,78;0,07;0,85;0,97;-0,39;0,93
991,735;0,63;0,21;0,69;0,86;-0,29;0,71
992,166;0,81;0,57;0,73;0,89;-0,26;0,56
992,597;0,79;0,47;0,75;0,9;-0,33;0,21
993,028;0,46;0,01;0,77;0,98;-0,45;-0,22
993,459;0,2;-0,57;0,7;0,49;-0,82;-0,32
993,891;0,35;-0,49;0,79;0,31;-0,89;0,07
994,322;0,23;0,09;1,05;0,64;-0,68;0,36
994,753;-0,39;0,19;1,17;0,55;-0,99;0,4
995,184;-0,43;-0,2;0,82;-0,05;-1,44;0,12
995,615;-0,49;-0,35;0,51;-0,4;-1,7;-0,09
996,046;-0,62;-0,32;0,55;-0,08;-1,82;0,04
996,477;-0,43;-0,39;0,74;0,06;-1,77;0,1
996,908;-0,38;-0,47;0,42;0,05;-1,91;0,2
997,339;-0,27;0,05;0,49;0,28;-1,81;0,36
997,77;-0,13;0,69;1,06;0,43;-1,39;0,27
998,2;0,14;1,11;1,51;0,79;-0,52;0,72
998,631;0,4;0,95;1,48;0,61;-0,56;0,88
999,062;0,45;0,2;1,12;0,15;-0,73;0,47
999,493;0,52;-0,42;0,89;-0,14;-0,74;0,01
999,924;0,36;-0,72;1;0,11;-0,66;-0,14
1000,354;0,12;-1;1,12;0,46;-0,6;-0,42
1000,785;-0,4;-1,79;0,7;-0,11;-1,01;-0,84
1001,216;-0,82;-1,91;0,25;-0,45;-1,23;-0,79
1001,646;-1,22;-1,37;0,05;-0,42;-1,25;-0,67
1002,077;-1,75;-1,6;-0,47;-0,56;-1,48;-0,75
1002,507;-1,51;-1,63;-1,05;-0,6;-1,56;-0,5
1002,938;-1,53;-1,58;-2;-0,89;-2,27;-0,8
1003,368;-2,1;-1,45;-2,33;-0,76;-2,31;-1,27
1003,799;-2,14;-1,01;-1,85;-0,17;-1,85;-1,49
1004,229;-1,31;-0,01;-1,11;0,61;-1,06;-0,52
1004,66;-1,46;0,44;-0,93;0,56;-0,83;0,32
1005,09;-2,19;0,05;-1,83;-0,04;-1,35;0,02
1005,52;-1,85;0,23;-2,2;0,05;-1,32;0,06
1005,951;-1,24;0,38;-1,48;0,21;-0,89;0,25
1006,381;-1,04;-0,09;-0,76;-0,15;-0,72;0,02
1006,811;-0,97;-0,16;-0,39;-0,58;-0,67;0,09
1007,241;-1,38;-0,41;-0,16;-0,62;-0,76;0,04
1007,672;-1,5;-0,61;0,61;-0,32;-0,63;-0,29
1008,102;-1,4;-1,05;0,43;-0,85;-1,04;-0,49
1008,532;-1,21;-1,43;0,17;-1,25;-1,57;-0,1
1008,962;-1,65;-1,78;-0,76;-1,81;-2,26;-0,57
1009,392;-1,76;-2,47;-1,46;-1,97;-2,69;-1
1009,822;-1,3;-2,19;-0,51;-1,52;-1,99;-0,28
1010,252;-1,09;-1,26;0,33;-1,18;-1,33;0,35
1010,682;-1,2;-0,97;0,46;-1,03;-1,45;0,41
1011,112;-1,14;-0,91;0,3;-0,46;-1,46;0,52
1011,542;-0,83;-0,66;0;-0,14;-1,03;0,78
1011,972;-1,23;-1,09;-0,5;-0,52;-1,08;0,55
1012,402;-1,32;-1,47;-0,53;-0,58;-0,71;0,51
1012,831;-1,3;-0,82;-0,38;-0,82;-0,18;0,81
1013,261;-1,63;-0,74;-0,54;-1,32;0;0,63
1013,691;-1,8;-1,3;-0,07;-0,74;0,27;0,76
1014,121;-1,62;-1,12;0,66;-0,12;0,23;0,66
1014,55;-1,53;-1,34;0,72;-0,47;0,14;0,05
1014,98;-2,43;-2,14;0,21;-1,07;-0,35;-0,89
1015,41;-3,37;-3,17;-1,06;-2,15;-1,72;-1,83
1015,839;-3,51;-3,5;-1,22;-2,71;-1,93;-2,1
1016,269;-4,1;-4;-0,97;-2,61;-2,38;-2,73
1016,699;-3,65;-3,8;-0,35;-2,17;-2,54;-2,66
1017,128;-3,01;-3,35;-0,22;-2,16;-2,31;-1,89
1017,558;-1,86;-2,64;0,44;-0,66;-1,42;-0,98
1017,987;-1,39;-2,59;0,44;0;-1,15;-0,52
1018,417;-1,28;-2,55;0,7;-0,33;-1,23;-0,71
1018,846;-1,3;-2,53;0,52;-0,73;-0,69;-0,56
1019,275;-1,53;-2,76;0;-0,87;-0,71;-0,58
1019,705;-1,23;-3,24;0,22;-0,61;-1,4;-0,52
1020,134;-0,49;-3,11;0,99;0,34;-0,5;0
1020,563;-0,23;-3,17;1,47;0,65;0,59;0,42
1020,993;0,43;-3,21;1,61;0,56;1,17;0,46
1021,422;0,92;-3,17;1,17;0,4;1,29;0,72
1021,851;0,76;-3,32;1,09;0,46;1,46;0,88
1022,28;-0,14;-3,87;0,92;0,43;1,19;0,58
1022,709;-0,76;-3,85;0,9;0,27;0,69;-0,21
1023,138;-0,8;-3,87;0,83;-0,27;0,36;-0,92
1023,567;-0,39;-3,75;1,27;-0,44;0,21;-0,91
1023,996;-0,48;-4,07;1,37;-0,58;-0,1;-1,17
1024,426;-0,15;-4,71;1,24;-0,85;0,61;-1,51
1024,854;0,42;-3,29;1,6;-0,31;1,68;-0,91
1025,283;0,46;-2,49;1,59;-0,08;1,12;-0,72
1025,712;1;-2,02;1,83;0,18;1,23;-0,23
1026,141;1,21;-1,6;1,69;0,26;2,06;-0,56
1026,57;0,72;-1,5;2,1;-0,27;2,03;-0,71
1026,999;-0,07;-2,26;2,15;-1,07;1,25;-1,31
1027,428;-0,5;-2,56;1,58;-1,31;0,76;-0,67
1027,857;-0,32;-1,44;1,55;-0,78;2,33;0,4
1028,285;-0,51;-1,22;0,99;-0,52;2,82;0,15
1028,714;0,28;0,06;0,56;-0,29;2,49;0,93
1029,143;0,87;1,85;1,24;0,02;2,55;1,88
1029,571;0,72;1,88;1,65;0;2,71;1,74
1030;0,98;1,75;1,51;-0,25;3;1,76
1030,429;0,77;1,29;1,38;-0,77;2,5;2,45
1030,857;-0,08;-0,06;1,36;-1,72;1,72;2,99
1031,286;0,07;-0,87;0,85;-2,37;1,48;2,61
1031,714;1,3;-0,2;1,58;-2,45;2,09;3,17
1032,143;2,54;0,77;2,5;-2,23;3,55;3,87
1032,571;2,45;-0,07;2,74;-1,74;2,65;4,12
1033;2,6;-0,16;3,53;-1,9;2,01;4,34
1033,428;2,36;-0,38;4,08;-2,33;2,02;4,24
1033,856;1,58;-1,38;4,55;-2,36;2,59;3,86
1034,285;1,05;-3,23;4,54;-3,64;1,81;3,26
1034,713;-0,02;-4,68;3,95;-4,68;0,82;2,41
1035,141;-0,39;-4,59;3,39;-4,42;1,23;1,16
1035,569;-1;-4,16;2,9;-4,49;0,43;-0,09
1035,998;-1,19;-3,2;2,32;-4,12;-0,76;0,08
1036,426;-1,04;-2,57;2,01;-3,67;-0,93;1,45
1036,854;-1,43;-3,01;1,52;-3,9;-2,2;1,05
1037,282;-1,85;-3,49;0,19;-5,43;-3,39;0,35
1037,71;-2,67;-3,16;-0,26;-5,71;-2,95;0,86
1038,138;-2,79;-3,15;-0,23;-4,99;-1,63;1,18
1038,566;-2,91;-3,33;-2,12;-5,27;-2,35;0,77
1038,994;-2,82;-3,38;-3,76;-4,96;-3,38;0,26
1039,422;-1,98;-2,41;-3,72;-5,18;-3,84;0,62
1039,85;-2,41;-1,93;-2,78;-5,55;-4,69;0,96
1040,278;-1,4;-1,08;-0,87;-4,25;-3,61;2,03
1040,706;-0,63;-0,38;0,73;-3,2;-2,07;2,83
1041,134;-0,92;-1,19;1,55;-2,65;-1,48;1,17
1041,561;-1,39;-2,25;3,1;-2,19;-1,02;-0,08
1041,989;-1,03;-1,76;4,35;-2,09;-0,39;-0,11
1042,417;0,61;-1,11;5,14;-1,02;-0,3;0,43
1042,845;0,98;-0,43;5,76;-0,67;-0,85;0,13
1043,272;0,96;0,24;6,28;-0,28;-0,98;0,68
1043,7;0,6;1,48;6,25;0,15;0,34;2,1
1044,128;-0,24;2,11;6,29;2,01;2,2;2,83
1044,555;-0,33;2,43;6,2;2,74;3,57;3,46
1044,983;-0,14;2,03;4,88;2,15;3,28;3,13
1045,41;-0,53;0,1;4,21;1,22;2,53;1,97
1045,838;-1,05;-0,76;3,56;-0,04;0,66;1,9
1046,265;-0,26;0,51;3,05;0,23;-0,91;3,05
1046,693;0,54;1,96;3,7;1,36;-0,3;4,8
1047,12;-0,93;0,61;3,1;0,3;-1,11;3,94
1047,548;-2,62;-1,94;1,95;-1,35;-2,29;2,16
1047,975;-2,11;-1,74;2,2;-2,02;-2,27;3,25
1048,402;-1,7;-1,19;3,86;-3,08;-2,73;3,58
1048,83;-1,83;-1,32;3,84;-3,83;-4,08;2,2
1049,257;-1,48;-1,25;2,14;-4,49;-5,56;2,11
1049,684;-0,06;0,21;2,72;-3,6;-4,14;3,54
1050,111;0,73;1,6;2,47;-1,39;-3,92;3,43
1050,538;1,25;2,28;0,37;-1,53;-3,85;2,98
1050,966;-0,39;1,77;-1,17;-3,29;-3,51;2,08
1051,393;-2,54;0,04;-2,16;-4,39;-4,58;-0,33
1051,82;-4,11;-1,22;-3,29;-6,56;-6,36;-2,54
1052,247;-2,95;0,2;-1,98;-5,98;-5,71;-2,1
1052,674;-0,65;1,6;-0,3;-4,37;-3,43;-2,84
1053,101;0,25;0,4;-0,99;-3,04;-3,8;-3,82
1053,528;1,59;-1,34;-0,15;-3,08;-3,85;-1,85
1053,955;1,43;-1,18;1,79;-1,79;-2,76;-1,33
1054,382;-0,44;-1,95;2,25;-2,28;-3,73;-2,89
1054,809;-0,41;-3,74;2,69;-4,72;-4;-4,32
1055,235;0,98;-2,68;4,62;-4,87;-2,81;-3,93
1055,662;1,23;-2,76;4,65;-4,43;-1,67;-4,04
1056,089;0,53;-3,94;2,54;-4,63;-2,96;-5,9
1056,516;1,51;-4,48;1,33;-4,91;-3,54;-5,54
1056,942;3,04;-5,06;0,4;-6,1;-3,07;-3,92
1057,369;0,73;-7,99;-1,28;-8,35;-5,31;-5,84
1057,796;-0,52;-7,33;-2,18;-9,75;-5,73;-6,92
