wl;1;2;3;4;5;6
869,818;4,33;3,19;4,79;1,93;3,66;2,73
870,257;4,37;3,23;4,8;1,89;3,64;2,78
870,697;4,38;3,22;4,86;1,87;3,69;2,84
871,136;4,49;3,28;4,95;2;3,72;2,89
871,575;4,54;3,35;5,02;2,04;3,74;2,94
872,015;4,51;3,31;4,93;2,06;3,72;2,93
872,454;4,51;3,32;4,87;2,06;3,76;2,9
872,894;4,58;3,34;4,89;2,06;3,67;2,91
873,333;4,57;3,36;4,96;2,06;3,69;2,96
873,772;3,44;1,94;4,62;2,76;2,67;1,09
874,211;3,24;1,7;4,48;2,78;2,48;0,92
874,65;3,24;1,69;4,54;2,67;2,46;0,92
875,09;3,29;1,65;4,57;2,66;2,47;0,9
875,529;3,29;1,61;4,61;2,73;2,44;0,9
875,968;3,23;1,56;4,59;2,76;2,44;0,88
876,407;3,23;1,57;4,56;2,77;2,44;0,82
876,846;3,32;1,68;4,65;2,86;2,51;0,8
877,285;3,42;1,67;4,67;2,93;2,54;0,86
877,724;3,46;1,72;4,69;2,97;2,59;0,89
878,163;3,48;1,68;4,65;2,88;2,55;0,87
878,602;3,5;1,68;4,76;2,91;2,64;0,9
879,041;3,62;1,75;4,84;2,94;2,65;0,94
879,48;3,54;1,74;4,8;3,02;2,62;0,94
879,919;3,49;1,76;4,75;3,02;2,58;0,91
880,357;3,56;1,8;4,77;2,93;2,59;0,9
880,796;3,6;1,86;4,89;2,84;2,65;0,95
881,235;3,57;1,8;4,81;2,77;2,64;0,95
881,674;3,52;1,76;4,83;2,77;2,64;0,99
882,113;3,45;1,8;4,85;2,72;2,64;0,98
882,551;3,38;1,76;4,77;2,61;2,55;0,91
882,99;3,39;1,76;4,79;2,68;2,53;0,92
883,428;3,4;1,79;4,74;2,75;2,56;0,96
883,867;3,3;1,77;4,74;2,7;2,62;0,98
884,306;3,27;1,71;4,7;2,66;2,59;0,98
884,744;3,22;1,71;4,66;2,74;2,67;1,03
885,183;3,18;1,7;4,54;2,77;2,64;1,06
885,621;3,16;1,68;4,47;2,79;2,57;1,04
886,06;3,2;1,68;4,47;2,87;2,64;1,11
886,498;3,31;1,66;4,42;2,84;2,65;1,18
886,936;3,34;1,67;4,46;2,84;2,68;1,17
887,375;3,27;1,64;4,39;2,9;2,71;1,16
887,813;3,32;1,67;4,32;2,86;2,76;1,15
888,251;3,31;1,67;4,3;2,76;2,71;1,1
888,69;3,26;1,61;4,22;2,79;2,59;0,97
889,128;3,31;1,66;4,31;2,83;2,62;0,96
889,566;3,29;1,65;4,35;2,78;2,6;0,96
890,004;3,32;1,63;4,41;2,78;2,63;0,93
890,443;3,31;1,58;4,4;2,8;2,68;0,93
890,881;3,26;1,64;4,42;2,83;2,64;0,92
891,319;3,22;1,66;4,45;2,8;2,61;0,92
891,757;3,26;1,72;4,47;2,89;2,56;0,99
892,195;3,33;1,77;4,53;2,99;2,67;1,04
892,633;3,27;1,8;4,65;3,02;2,65;1,08
893,071;3,28;1,84;4,65;3,07;2,66;1,12
893,509;3,33;1,82;4,66;3,08;2,69;1,14
893,947;3,44;1,86;4,75;3,14;2,81;1,18
894,385;3,46;1,92;4,87;3,08;2,91;1,18
894,823;3,36;1,94;4,91;3,09;2,92;1,14
895,26;3,4;1,94;4,93;3,01;2,78;1,08
895,698;3,38;1,86;4,97;2,92;2,8;1,05
896,136;3,29;1,79;4,91;2,84;2,76;0,95
896,574;3,19;1,72;4,89;2,76;2,83;0,9
897,011;3,28;1,8;4,93;2,75;2,84;0,92
897,449;3,27;1,7;4,88;2,72;2,76;0,85
897,887;3,24;1,59;4,84;2,62;2,73;0,75
898,324;3,27;1,55;4,83;2,6;2,76;0,77
898,762;3,31;1,45;4,75;2,49;2,71;0,72
899,2;3,39;1,41;4,59;2,56;2,66;0,69
899,637;3,43;1,35;4,57;2,62;2,68;0,69
900,075;3,45;1,34;4,59;2,67;2,69;0,71
900,512;3,44;1,37;4,53;2,71;2,63;0,63
900,95;3,45;1,36;4,46;2,7;2,61;0,56
901,387;3,53;1,35;4,49;2,74;2,56;0,57
901,824;3,39;1,27;4,43;2,61;2,52;0,54
902,262;3,37;1,31;4,36;2,55;2,52;0,52
902,699;3,42;1,33;4,36;2,58;2,54;0,56
903,136;3,39;1,52;4,38;2,65;2,54;0,69
903,574;3,31;1,62;4,32;2,69;2,46;0,7
904,011;3,22;1,66;4,41;2,7;2,36;0,71
904,448;3,33;1,7;4,43;2,69;2,37;0,77
904,885;3,36;1,8;4,46;2,71;2,45;0,87
905,323;3,42;1,77;4,51;2,72;2,42;0,9
905,76;3,42;1,81;4,54;2,77;2,47;1,01
906,197;3,39;1,89;4,52;2,82;2,5;1,1
906,634;3,43;1,89;4,56;2,96;2,46;1,14
907,071;3,43;1,85;4,58;3,1;2,46;1,2
907,508;3,53;1,96;4,68;3,18;2,52;1,31
907,945;3,5;1,93;4,68;3,12;2,55;1,23
908,382;3,45;1,88;4,74;3,14;2,62;1,22
908,819;3,45;1,83;4,77;3,07;2,66;1,23
909,256;3,41;1,92;4,79;3,05;2,71;1,26
909,693;3,39;1,85;4,81;3,04;2,74;1,17
910,13;3,4;1,89;4,92;3,02;2,8;1,17
910,566;3,43;1,9;5,04;3,06;2,85;1,19
911,003;3,41;1,77;4,99;2,91;2,8;1,06
911,44;3,5;1,79;5,06;2,81;2,81;0,99
911,877;3,45;1,86;5,09;2,73;2,88;0,97
912,313;3,47;1,83;5,1;2,67;2,8;0,92
912,75;3,58;1,88;5,2;2,73;2,77;0,93
913,187;3,59;1,91;5,17;2,74;2,73;0,89
913,623;3,78;2,02;5,16;2,78;2,76;0,88
914,06;3,72;1,95;5,12;2,69;2,7;0,85
914,496;3,67;1,95;5,12;2,61;2,63;0,86
914,933;3,72;1,95;5,12;2,56;2,66;0,91
915,369;3,66;1,99;5,09;2,46;2,71;0,92
915,806;3,66;2,09;5,18;2,58;2,73;0,92
916,242;3,66;2,16;5,16;2,73;2,75;1,03
916,679;3,8;2,19;5,16;2,84;2,86;1,14
917,115;3,77;2,18;5,08;2,91;2,94;1,15
917,552;3,76;2,1;5,07;2,92;3,06;1,16
917,988;3,79;2,03;5,05;2,96;3,16;1,31
918,424;3,7;1,91;5,02;2,88;3,08;1,3
918,86;3,77;1,94;5,07;2,92;3,12;1,22
919,297;3,86;2;5,1;3,02;3,25;1,32
919,733;3,9;2,1;5,1;3,11;3,21;1,42
920,169;3,89;2,1;5,08;3,17;3,11;1,32
920,605;3,83;2,04;5,05;3,12;3,14;1,31
921,041;3,82;1,89;5,09;3,04;3,11;1,28
921,477;3,82;1,89;5,07;2,93;3,05;1,2
921,913;3,79;1,85;5,13;2,93;3,01;1,12
922,349;3,79;1,8;5,08;2,8;2,9;1,12
922,785;3,85;1,96;5,22;2,77;2,83;1,13
923,221;3,8;1,96;5,23;2,76;2,86;1,1
923,657;3,8;1,86;5,26;2,69;2,88;1,19
924,093;3,67;1,84;5;2,57;2,77;1,11
924,529;3,54;1,68;4,88;2,53;2,75;0,99
924,965;3,61;1,59;4,77;2,56;2,74;1,05
925,401;3,51;1,52;4,68;2,55;2,72;1,03
925,837;3,49;1,56;4,58;2,45;2,69;1
926,272;3,45;1,46;4,53;2,45;2,56;0,93
926,708;3,34;1,38;4,44;2,42;2,54;0,99
927,144;3,19;1,34;4,4;2,45;2,44;0,97
927,58;3,12;1,28;4,33;2,53;2,43;0,77
928,015;3,14;1,3;4,32;2,61;2,46;0,78
928,451;3,12;1,4;4,34;2,65;2,28;0,8
928,886;3,15;1,37;4,47;2,66;2,23;0,8
929,322;3,1;1,32;4,44;2,75;2,27;0,82
929,758;3,23;1,48;4,6;2,81;2,43;0,83
930,193;3,44;1,71;4,73;2,86;2,45;1,01
930,628;3,33;1,7;4,78;2,95;2,5;0,96
931,064;3,43;1,75;5,05;3,03;2,7;1,08
931,499;3,67;1,85;5,1;3,04;2,74;1,14
931,935;3,86;1,89;5,2;3;2,81;1,02
932,37;3,98;1,85;5,18;3,03;2,82;1,21
932,805;4,03;1,87;5,24;3,18;3;1,39
933,241;4,02;1,71;5,23;3,15;3,16;1,38
933,676;3,94;1,66;5,31;3,23;3,16;1,37
934,111;4,16;1,88;5,49;3,35;3,13;1,45
934,546;4,15;1,93;5,61;3,25;2,89;1,46
934,982;4,23;1,86;5,71;3,26;2,89;1,38
935,417;4,47;1,9;5,76;3,3;3,02;1,51
935,852;4,47;1,95;5,42;3,27;2,9;1,73
936,287;4,16;1,73;5,24;3,17;2,96;1,74
936,722;4,18;2,05;5,3;3,55;3,15;2,1
937,157;4,21;2,17;5,55;3,41;3,34;2,26
937,592;4,2;2,36;5,35;3,35;3,08;2,23
938,027;4,07;2,59;4,91;3,52;2,85;2,12
938,462;4,12;2,68;4,95;3,93;2,86;2,13
938,897;3,98;2,7;4,98;3,76;3,2;2,16
939,332;3,96;2,5;5;4,08;3,67;2,24
939,767;4,26;2,33;4,96;4,19;3,48;2,03
940,201;3,82;2,1;5,05;4,21;3,12;1,86
940,636;3,8;2,04;5,38;3,87;2,84;1,21
941,071;3,64;2,15;5,66;3,76;2,27;0,71
941,506;3,56;1,81;5,67;3,61;1,99;0,55
941,94;3,38;1,81;5,22;3,34;1,57;0,24
942,375;3,36;1,96;5,52;3,07;1,61;0,15
942,81;3,38;1,73;5,68;3,18;1,83;0,02
943,244;4,33;1,73;5,96;2,83;2,32;0,31
943,679;4,27;1,78;5,7;2,53;1,86;0,52
944,114;4,55;2,02;5,64;2,28;1,92;0,49
944,548;4,08;1,87;5,37;1,76;2;0,78
944,983;4,25;2,03;5,2;1,7;2,37;1,01
945,417;4,51;2,34;5,43;2,21;2,99;1,73
945,852;4,83;2,48;5,41;2,27;3,55;2,09
946,286;4,57;2,55;5,53;2,64;3,77;1,93
946,72;4,72;2,4;5,67;2,7;3,73;1,8
947,155;4,74;2,05;5,79;3,1;3,74;1,94
947,589;4,76;2;5,57;2,92;3,34;2,1
948,023;4,45;2,39;5,38;3,01;3,19;2,21
948,458;4,12;2,28;4,95;3,14;3,21;1,84
948,892;3,46;1,61;4,37;3,22;2,78;1,6
949,326;3,45;1,87;4,52;3,31;2,5;1,5
949,76;3,57;2,56;4,57;3,54;2,47;1,7
950,194;3,45;2,49;4,38;3,9;2,35;1,42
950,628;3,88;2,53;4,73;4,25;2,45;1,41
951,063;4,36;2,85;4,55;3,75;2,57;1,57
951,497;4,15;2,95;4,48;3,79;2,52;1,72
951,931;4,41;2,86;4,5;3,51;2,63;1,61
952,365;4,57;2,98;4,6;3,73;3,1;1,77
952,799;4,4;2,57;4,34;3,57;2,77;1,53
953,233;4,77;2,73;4,88;3,77;2,93;1,71
953,666;5,06;3,28;5,47;3,8;3,5;2,18
954,1;5,35;3,18;5,55;3,97;3,92;2,58
954,534;5,23;2,76;5,49;3,94;3,74;2,25
954,968;5,05;2,65;5,37;3,56;3,7;2,41
955,402;4,81;2,53;5,21;3,36;3,36;2,62
955,836;4,46;2,22;5,06;3,61;3,14;2,8
956,269;4,61;2,08;5,01;3,88;3,13;2,51
956,703;4,72;2,11;4,71;4,03;3,03;2,53
957,137;4,74;2,29;4,72;3,99;2,89;2,35
957,57;4,74;2,17;5,01;4,04;3,04;2,21
958,004;4,82;2,09;5,27;3,82;3,07;2,06
958,438;4,77;1,95;5,43;3,87;2,75;1,97
958,871;4,42;1,8;5,02;3,65;2,37;1,5
959,305;4,51;1,82;5;3,48;2,27;1,62
959,738;4,59;2,32;5,41;3,73;2,21;1,67
960,172;4,45;2,57;5,51;3,66;2,22;1,44
960,605;4,58;2,67;5,62;3,51;2,24;1,17
961,038;4,36;2,53;5,45;3,31;2,46;1,22
961,472;4,03;2,72;5,61;3,15;2,41;1,28
961,905;3,75;2,47;5,76;3,09;2,35;1,38
962,338;3,84;2,58;5,68;3,3;2,6;1,64
962,772;3,76;2,61;5,39;3,21;2,47;1,59
963,205;3,83;2,73;5,16;3,16;2,64;1,47
963,638;3,76;2,98;5,42;3,47;2,87;1,68
964,071;3,64;2,91;5,3;3,39;2,95;1,56
964,505;3,45;2,54;5,05;3,29;2,96;1,41
964,938;3,27;2,28;4,95;3,43;3,07;1,46
965,371;3,28;2,1;5,09;3,48;3,1;1,56
965,804;3,37;2,29;5,21;3,52;3,28;1,94
966,237;3,5;2,02;5,29;3,55;3,3;1,81
966,67;3,82;2,3;5,51;3,76;3,23;1,88
967,103;3,62;2,5;5,44;3,8;2,98;1,83
967,536;3,64;2,34;5,25;3,81;2,96;1,85
967,969;3,68;2,36;5,28;3,89;3,05;1,83
968,402;3,97;2,54;5,3;3,99;3,15;2,01
968,835;4,23;2,72;5,68;4,28;3,44;2,27
969,268;4,43;2,9;5,71;4,39;3,53;2,22
969,7;4,52;2,94;5,51;4,4;3,63;2,05
970,133;4,54;3,09;5,38;4,29;3,59;2,11
970,566;4,25;2,92;5,47;4,12;3,24;1,78
970,999;4,25;2,94;5,52;4,06;3,18;1,66
971,431;4,2;2,69;5,21;3,8;3,28;1,58
971,864;4,13;2,6;5,09;3,49;3,19;1,56
972,297;4,1;2,64;5,12;3,53;3,16;1,6
972,729;4,11;2,49;5,11;3,6;3,04;1,57
973,162;3,81;2,33;5,04;3,49;3,16;1,36
973,594;3,45;2,01;4,71;3,28;2,96;1,03
974,027;3,42;1,86;4,71;3,13;2,93;0,94
974,459;3,5;2,08;5,07;3;3,02;1,1
974,892;3,47;2,25;5,27;3,28;3,09;1,05
975,324;3,69;2,24;5,29;3,46;3,06;0,9
975,757;3,65;2,29;5,38;3,63;3,29;1,16
976,189;3,63;2,37;5,61;3,79;3,4;1,17
976,621;3,76;2,26;5,86;3,9;3,5;1,03
977,054;3,64;2,3;5,89;3,95;3,64;0,82
977,486;3,72;2,42;6,01;3,67;3,54;0,93
977,918;4,03;2,42;6,27;3,73;3,36;0,96
978,35;4,19;2,39;6,52;3,96;3,29;1,09
978,783;4,43;2,44;6,84;4,04;3,34;1,31
979,215;4,55;2,46;6,66;4,28;3,36;1,48
979,647;4,57;2,21;6,4;4,16;3,44;1,38
980,079;4,43;2,29;6,32;4;3,34;1,31
980,511;4,35;2,41;6,01;3,88;3,24;1,26
980,943;4,23;2,22;5,68;3,69;2,94;1,14
981,375;4,44;2,57;5,82;3,91;3,22;1,52
981,807;4,8;2,73;6,04;4,09;3,33;1,88
982,239;5,01;2,92;5,93;4,2;3,43;1,82
982,671;4,75;2,7;5,73;3,92;3,3;1,62
983,103;4,68;2,8;5,45;3,91;3,54;1,69
983,535;4,49;2,73;5,2;3,85;3,4;1,55
983,967;4,22;2,52;5,21;3,64;3,21;1,23
984,398;4,17;2,55;5,51;3,81;3,26;1,23
984,83;4,62;2,45;5,64;3,89;3,39;1,66
985,262;4,56;2,39;5,7;4,04;3,26;1,5
985,694;4,57;2,38;5,96;4,29;3,23;1,41
986,125;4,38;2,2;5,65;3,95;2,77;1,22
986,557;4,18;2,21;5,49;3,91;2,66;1,37
986,989;3,73;1,98;5,32;3,94;2,61;1,51
987,42;4;2,15;5,34;4,18;2,76;1,76
987,852;4,21;2,45;5,56;3,97;2,76;1,76
988,283;4,29;2,37;5,46;3,91;2,63;1,74
988,715;4,38;2,37;5,63;4,01;2,67;1,8
989,146;4,6;2,61;5,63;4,12;2,86;2,2
989,578;4,52;2,92;5,69;4,19;2,88;2,17
990,009;4,58;2,9;5,68;4,21;2,88;2,24
990,441;4,48;2,97;5,57;3,9;3,04;2,52
990,872;4,82;2,91;5,84;4,27;3,48;2,66
991,303;4,65;2,76;5,83;4,2;3,32;2,31
991,735;4,98;2,91;6,31;4,55;3,36;2,5
992,166;5,19;2,84;6,53;4,41;3,23;2,52
992,597;5,18;2,83;6,53;4,64;3,49;2,75
993,028;4,85;2,89;6,55;4,56;3,68;2,98
993,459;5,09;3,11;6,67;4,67;3,8;3,14
993,891;4,99;3,08;6,67;4,35;3,59;3,01
994,322;4,69;2,9;6,52;4,09;3,39;2,6
994,753;4,74;2,93;6,57;4,17;3,54;2,61
995,184;5,03;3,22;6,76;4,72;3,98;2,77
995,615;4,9;3,55;6,82;4,63;3,79;2,8
996,046;4,9;3,42;6,81;4,58;3,7;2,75
996,477;4,48;3;6,21;4,06;3,54;2,24
996,908;4,53;2,89;6,09;4,13;3,79;2,1
997,339;4,35;2,7;5,97;3,84;3,51;1,64
997,77;4,53;2,5;5,69;3,74;3,48;1,35
998,2;4,5;2,3;5,74;3,49;3,33;1,26
998,631;4,26;2,38;5,61;3,43;3,28;1,09
999,062;4,62;2,49;5,87;3,76;3,85;1,38
999,493;4,82;2,36;5,83;3,73;3,82;1,3
999,924;4,23;2,32;5,19;3,1;3,28;0,93
1000,354;3,6;1,79;4,76;2,73;3,04;0,29
1000,785;3,66;1,89;4,84;2,54;3,23;0,55
1001,216;3,76;2,06;4,97;2,58;3,21;1,06
1001,646;2,99;1,8;4,59;2,18;2,7;0,92
1002,077;3,25;1,85;4,98;2,41;2,48;1,34
1002,507;3,08;2,04;5,32;2,73;2,56;1,41
1002,938;2,83;1,97;5,24;2,52;2,26;1,24
1003,368;2,96;1,23;5;2,28;1,73;0,92
1003,799;2,72;1,15;4,47;2,08;1,51;0,95
1004,229;2,61;1,31;4,49;1,69;1,75;1,15
1004,66;3,02;1,51;5,13;2,18;2,2;1,46
1005,09;3,26;1,38;5,2;2,4;2,44;1,83
1005,52;3,28;1,22;5,09;2,33;2,25;1,65
1005,951;3,43;1,48;4,93;2,27;2,21;1,1
1006,381;3,8;1,72;4,89;2,7;2,32;1,03
1006,811;3,94;1,77;4,63;2,57;2,52;1,01
1007,241;4,28;2,18;4,79;2,67;2,76;1,49
1007,672;4,42;2,6;4,59;3,19;3,07;1,74
1008,102;4,67;3,11;4,97;3,85;3,46;2,37
1008,532;4,71;3,25;5,47;4,34;3,58;2,39
1008,962;4,54;3,2;5,52;4,73;3,3;2,39
1009,392;4,43;2,59;5,21;4,09;2,59;1,85
1009,822;4,53;3,2;5,25;4,17;2,77;2,03
1010,252;4,46;3,42;5,25;4,46;3;2,12
1010,682;4,35;3,15;5,77;4,75;3,06;2,48
1011,112;4,67;3,46;6,38;5,04;3,31;3,06
1011,542;4,77;3,87;6,69;5,33;3,33;3,17
1011,972;4,3;3,41;6,23;4,92;3,11;2,63
1012,402;4,46;3,13;5,94;4,92;3,13;2,63
1012,831;4,29;2,95;5,65;4,55;3,14;2,34
1013,261;4,29;2,6;5,08;3,97;3,07;2,24
1013,691;3,95;2,5;5,01;3,5;2,66;1,52
1014,121;4,09;2,56;5,15;3,64;3,01;1,75
1014,55;4,23;2,57;5,41;3,58;2,87;1,82
1014,98;4,5;2,63;5,45;3,45;2,73;1,38
1015,41;4,71;2,61;5;3,31;2,63;0,93
1015,839;4,32;2,53;3,84;3,12;2,47;0,46
1016,269;3,56;2,08;3,07;2,76;2,29;0
1016,699;3,61;2,18;3,23;2,83;1,85;0,1
1017,128;3,56;2,18;3,3;2,95;2;0,08
1017,558;3,38;1,87;3,32;3,01;1,93;0,18
1017,987;3,09;2,17;3,92;3,57;1,59;0,17
1018,417;3,91;2,59;4,26;4,34;2,3;0,89
1018,846;4,59;3,38;4,57;5,02;2,6;1,49
1019,275;4,47;3,41;4,12;5,09;2,61;1,23
1019,705;4,04;3,05;4,11;5,17;2,69;1,33
1020,134;4,04;3,14;4,37;5,47;2,75;1,78
1020,563;3,75;3,2;5,2;5,29;2,52;2,33
1020,993;4,01;3,03;5,8;5,75;2,68;2,27
1021,422;4,91;3,16;6,12;6,41;3,58;2,24
1021,851;4,94;3,71;6,06;6,15;3,92;2,68
1022,28;4,93;3,92;5,68;5,93;3,97;2,4
1022,709;5,28;3,46;5,38;5,46;3,69;2,08
1023,138;5,24;3,7;5,05;5,51;3,61;1,98
1023,567;5,1;3,25;4,87;5,5;3,74;1,68
1023,996;5,53;3,18;5,57;5,6;3,48;1,61
1024,426;5,63;3,37;5,88;5,9;3,89;2,04
1024,854;5,61;3,57;6,18;5,73;4,21;2,27
1025,283;5,69;3,41;6,1;5,89;4,7;1,8
1025,712;5,34;3,34;5,53;5,76;4,36;2,02
1026,141;5,02;3,79;5,3;5,36;3,34;2,24
1026,57;4,69;3,27;5,48;5,31;3,21;1,68
1026,999;4,95;3,25;5,82;5,51;3,27;1,57
1027,428;5,26;3,62;6,3;5,23;3,6;2,02
1027,857;4,99;3,11;6,37;4,63;3,43;2,08
1028,285;4,55;3,35;6,53;4,35;3,24;2
1028,714;4,61;3,3;6,46;4,23;3,66;2,58
1029,143;4,52;3,41;5,72;3,94;2,99;2,7
1029,571;4,25;2,92;5,03;3,03;2,14;2,12
1030;4,85;3,45;5,28;2,53;2,27;2,38
1030,429;5,3;3,96;5,52;2,43;3,14;2,36
1030,857;4,95;3,64;5,88;2,34;3,39;1,86
1031,286;5,67;3,38;6,08;2,21;2,76;2,04
1031,714;5,9;4,24;6,37;2,67;3,54;2,98
1032,143;6,17;5,09;6,47;2,91;4,41;2,9
1032,571;5,86;4,99;6,3;3;4,09;2,27
1033;5,92;4,41;5,91;2,76;3,66;2,25
1033,428;6,1;4,36;5,73;2,73;3,53;1,86
1033,856;6,77;5;6,29;3,07;4,29;1,95
1034,285;6,74;4,75;6,14;3,89;4,94;1,76
1034,713;6,56;4,5;6,09;4,22;4,86;1,61
1035,141;7,06;4,34;6,2;4,3;4,61;1,43
1035,569;7,4;3,92;5,59;4,64;4,67;0,99
1035,998;7,86;4,23;5,93;4,9;5,06;1,06
1036,426;6,99;3,99;5,62;4,77;4,12;0,51
1036,854;6,15;2,94;4,9;5,18;2,63;0,32
1037,282;6,4;3,19;5,43;5,04;2,17;0,88
1037,71;6,55;3,49;5,43;5,32;2,48;0,77
1038,138;5,65;2,44;4,63;5;1,98;0,38
1038,566;5,14;1,35;4,51;4,24;1,36;-0,54
1038,994;5,75;1,92;5,11;4,22;1,23;-0,37
1039,422;5,71;1,22;4,54;4,23;0,5;-0,8
1039,85;4,74;1,21;4,01;3,79;0,05;-0,78
1040,278;4,02;1,06;3,68;3,83;0,71;0,05
1040,706;2,99;1,95;3,42;3,91;0,62;0,72
1041,134;3,49;1,73;3,48;3,72;0,77;0,06
1041,561;3,71;1,53;3,55;3,21;1,27;-0,15
1041,989;3,7;0,72;2,62;2,7;1,32;-0,82
1042,417;3,04;0,55;2,13;2,65;1,01;-0,68
1042,845;3,51;1,44;1,59;3,54;1,32;-0,44
1043,272;4,36;2,39;1,92;4,79;2,03;0,89
1043,7;3,97;3,14;2,27;5,5;2,54;2,22
1044,128;3,77;3,23;2,4;5,56;2,78;2,14
1044,555;4,37;2,73;2,93;6,21;3,12;2,33
1044,983;4,44;3,24;2,42;5,31;2,14;3,07
1045,41;5,15;2;1,76;4,76;1,59;2,11
1045,838;4,59;1,78;1,65;4,92;1,16;2,29
1046,265;4,22;2,51;2;5,24;1,74;2,85
1046,693;4,93;4,01;2,87;6,89;3,1;4,06
1047,12;5,41;4,98;3,96;6,96;4,36;4,51
1047,548;5,28;4,19;4,41;5,9;4,08;3,97
1047,975;4,81;3,59;3,3;4,55;2,8;3,84
1048,402;4,51;3,63;2,88;3,61;2,67;2,86
1048,83;4,19;4,01;2,95;3,71;2,52;2,31
1049,257;4,59;5,33;3,93;3,27;3;2,17
1049,684;5,85;6,35;5,65;4,62;4,44;2,06
1050,111;4,44;6,11;5,48;4,47;5,04;1,25
1050,538;5,83;6,58;6,56;4,83;5,81;1,45
1050,966;5,7;6,63;5,97;5,55;5,65;2,61
1051,393;4,69;4,82;4,97;3,81;4,77;1,92
1051,82;4,87;3,82;4,55;4,1;3,7;1,03
1052,247;4,93;5,1;5,18;4,94;4,84;1,59
1052,674;3,98;4,64;5,43;4,47;4,76;-0,38
1053,101;3,59;3,27;4,4;4,1;3,5;-1,49
1053,528;4,05;4,16;4,39;4,02;3,88;0,05
1053,955;3,9;3,71;2,66;3,72;2,32;0,56
1054,382;1,04;1,46;1,17;2,56;-0,38;-0,63
1054,809;0,26;0,64;0,74;3,75;-1,82;-0,53
1055,235;0,34;0,78;-0,63;3,77;-2,23;0,09
1055,662;-0,7;0,87;-0,89;2,86;-2,46;-1,77
1056,089;-1,34;0,64;-2,18;3,01;-2,89;-2,59
1056,516;-1,31;0,18;-2,67;2,59;-2,47;-1,65
1056,942;-0,55;0,88;-1,63;3,46;-1,83;-0,03
1057,369;-0,38;1,99;-1,84;4,17;-1,27;0,54
1057,796;-0,47;2,05;-0,91;4,17;-1,2;0,3
1058,222;-0,77;0,78;-2,56;4,16;-0,55;-0,12
1058,649;-0,77;0,9;-2,22;5,02;-1,51;-0,62
1059,076;1,12;1,75;-1,68;5,21;-0,55;-1,25
1059,502;2,72;1,95;-0,21;4,83;0,68;-0,03
1059,929;1,81;1,77;0,09;3,86;0,68;0,18
1060,355;2,66;2,08;0,57;3,94;0,26;0,54
1060,782;3,13;3,39;1,82;4,25;1,06;1,38
1061,208;2,85;4,24;3;3,76;0,13;0,15
1061,634;-0,15;3,09;1,46;1,59;-1,6;-1,5
1062,061;-1,13;1,66;3,12;2,32;-1,81;-1,2
1062,487;0,72;3,07;3,37;3,04;0,05;1,35
1062,913;1;4,99;4,82;2,96;0,7;2,14
1063,34;0,6;2,55;3,62;2,61;1,62;1,82
1063,766;2,08;3,7;4,67;3,62;4,24;4,54
1064,192;2,17;5,96;4,99;4,31;5,7;5,38
1064,618;1,05;4,94;5,7;3,45;4,96;3,71
1065,044;0,75;3,87;5,2;2,06;4,76;3,47
1065,47;-0,11;3,82;5,06;3,49;4,76;3,9
1065,896;-0,78;3,38;3,35;3,14;4,82;5,09
1066,323;1,68;4;3,61;5,25;4,43;4,65
1066,749;4,3;5,37;4,06;5,9;6,68;6,39
1067,175;3,67;4,78;4,75;6,06;5,28;5,97
1067,6;1,59;2,56;3,88;4,73;3,07;4,43
1068,026;0,96;4,17;3,54;4,08;3,1;4,04
1068,452;1,07;5,65;3,88;3,16;1,53;4,22
1068,878;-0,08;6,7;3,67;3,11;1,37;5,04
1069,304;-1,88;6,95;1,52;4,77;1,63;6,99
1069,73;-0,42;8,33;4,78;6,58;2,78;8,42
1070,156;0,94;9,24;5,37;4,4;4,35;9,67
1070,581;1,56;9,16;6,6;5,23;5,41;10,1
1071,007;1,59;9,67;6,49;4,13;5,85;10,29
1071,433;0,33;11,23;4,79;4,13;6,01;11,33
1071,858;-1,37;10,79;1,99;3,68;4,56;10,36
1072,284;0,27;12,6;3,88;7,12;5,68;10,91
1072,71;1,84;14,85;6,39;8,82;8,19;13,49
1073,135;0,69;12,55;5,32;8,44;8,39;13,01
1073,561;0,96;10,52;5,21;8,7;6,8;10,74
1073,986;3,79;9,62;5,1;7,43;6,58;9,48
1074,412;3,44;8,38;2,6;7,35;4,57;8,36
1074,837;2,14;7,56;1,85;10,25;2,23;5,69
1075,262;2,2;7,98;1,28;10,74;3,37;4,47
1075,688;2,28;6,89;3,31;11,39;3,18;6,37
1076,113;0,93;4,94;4,34;11,34;1,02;4,48
1076,539;1,99;4,44;6,74;13,28;4,09;5,56
1076,964;4,87;4,04;9,55;12,9;5,02;7,78
1077,389;1,91;2,23;9,99;10,91;2,86;5,28
1077,814;0,45;1,93;8,86;10,33;1,22;1,98
1078,239;-0,23;0,59;6,23;8,48;-0,89;2,34
1078,665;-1,35;0,6;6,05;7,15;-0,83;3,08
1079,09;-0,1;1,09;4,98;6,44;0,07;3,1
1079,515;1,6;0,32;4,74;4,16;-0,78;4,11
1079,94;2,48;1,61;5,16;5,29;-2,08;6,32
1080,365;3,97;2,83;3,65;4,7;-0,86;4,37
1080,79;5;2,3;1,83;3,56;-2,48;2,35
1081,215;4,43;3,35;0,16;3,68;-3,84;-0,21
1081,64;3,4;5,03;-2,18;2,56;-3,12;-0,29
1082,065;2,7;4,49;-4,05;3,11;-3,43;0,88
