"patch1","patch2","dS","dL"
"dark","exp18.9",3.35235360197724,19.9394734
"dark","exp19.9",3.74144066731286,24.3126503
"dark","exp20.9",2.7650771644514,24.2176273
"dark","exp21.9",5.11661790023006,27.757728
"dark","exp22.9",4.34085626663813,26.736668
"dark","exp1.10",2.37544907936906,34.7905344
"dark","exp2.10",2.90925326777276,20.4760293
"dark","exp3.10",2.46714845180245,33.7854799
"dark","exp4.10",3.03075463480377,31.502752
"dark","exp5.10",3.00728464767357,30.8885646
"dark","exp6.10",2.40352932531913,30.5012164
"dark","exp7.10",2.8939903111603,23.3338669
"dark","exp8.10",4.81200419208445,26.2293715
"dark","exp9.10",3.53260947315406,30.1867822
"dark","exp10.10",2.69313622748454,23.3811796
"dark","exp11.10",2.67206192809007,27.3029075
"dark","exp12.10",2.4829785424846,30.3663361
"dark","exp13.10",2.94303197913994,21.9407071
"dark","exp14.10",3.19650983094023,18.4409325
"dark","exp15.10",2.75789265626131,26.4411692
"dark","exp16.10",3.95850582364129,26.0137994
"dark","exp17.10",4.70452077478499,29.6876789
"dark","exp18.10",2.36419038276479,25.7565765
"dark","exp19.10",2.62555245594615,18.1919392
"dark","exp20.10",3.63704557749555,28.5797619
"dark","exp21.10",3.5944680354706,27.6834743
"dark","exp22.10",4.76923470785266,26.7645658
"dark","exp1.11",3.90127523295022,28.17194
"dark","exp2.11",2.4955733131226,17.8439564
"dark","exp3.11",2.75490025619943,35.3869365
"dark","exp4.11",2.32522990668259,29.3581378
"dark","exp5.11",2.36075596597705,31.0165809
"dark","exp6.11",3.47773337731493,28.6748767
"dark","exp7.11",2.75042554511381,19.292016
"dark","exp8.11",2.96309765650484,25.3727174
"dark","exp9.11",2.94689087750512,25.9478479
"dark","exp10.11",2.2856802221574,21.729947
"dark","exp11.11",2.42032800012509,22.0888048
"dark","exp12.11",2.52591013469644,27.8226181
"dark","exp13.11",3.1470225771447,26.5597367
"dark","exp14.11",2.97795802424329,17.9389264
"dark","exp15.11",2.88565008513638,22.2195612
"dark","exp16.11",2.2342463225374,22.2996098
"dark","exp17.11",2.52330213172749,30.3937969
"dark","exp18.11",3.30057095184454,22.3818881
"dark","exp19.11",2.72462881997053,21.1723458
"dark","exp20.11",2.11871257216646,22.1346193
"dark","exp21.11",2.56586494956643,27.1194471
"dark","exp22.11",4.29297568996918,29.2292138
"dark","exp1.14",4.1421850126239,27.3546886
"dark","exp2.14",2.82082410713186,17.4995748
"dark","exp3.14",2.86535423000875,26.9695329
"dark","exp4.14",4.24094400876268,26.6382465
"dark","exp5.14",5.23872260060684,29.1094085
"dark","exp6.14",3.25373576267422,28.719309
"dark","exp7.14",3.61230483776211,16.8259154
"dark","exp8.14",5.1492481589294,24.3237818
"dark","exp9.14",3.31875935249982,20.3570087
"dark","exp10.14",2.26520517806926,22.8669192
"dark","exp11.14",2.78814545051879,21.7530743
"dark","exp12.14",3.89384800754042,25.7370104
"dark","exp13.14",3.2358944665704,18.1274632
"dark","exp14.14",2.74361735578906,14.0755412
"dark","exp15.14",5.26938168567571,19.3850031
"dark","exp16.14",4.14950830957938,23.3054557
"dark","exp17.14",5.02730151695106,27.2519209
"dark","exp18.14",3.08251337391008,16.8881547
"dark","exp19.14",3.03172627591489,16.4218627
"dark","exp20.14",3.57228665655867,22.7743037
"dark","exp21.14",4.74994170492325,26.356532
"dark","exp22.14",2.71175140559541,25.5695523
"habit1.1","habit2.1",3.59022068125802,5.3755374
"habit1.1","habit3.1",1.89335220595951,4.2634025
"habit1.1","habit4.1",1.9475022396274,6.9896488
"habit1.1","habit5.1",1.06743920167461,2.9775341
"habit1.1","habit6.1",0.873137871403699,3.0398349
"habit1.1","habit7.1",2.20918669234171,0.0931288
"habit1.1","habit8.1",0.255984123125385,2.8163932
"habit1.1","habit9.1",0.716990867229147,8.5184582
"habit1.1","habit10.1",1.34291451200597,2.9882263
"habit1.1","habit11.1",1.91275333414896,7.0152772
"habit1.1","habit12.1",0.788100889527472,1.3666309
"habit1.1","habit13.1",1.35619847217263,2.0089532
"habit1.1","habit14.1",1.57746522212283,2.1822561
"habit1.1","habit15.1",0.617215296326706,0.0454765
"habit1.1","habit16.1",0.392023833424689,3.2515456
"habit1.1","habit17.1",0.563270134028908,5.6423008
"habit1.1","habit18.1",0.69455875809968,3.6762508
"habit1.1","habit19.1",0.864341111271208,2.329726
"habit1.1","habit20.1",1.53303139396362,0.6028506
"habit1.1","habit21.1",0.0850500975056056,1.1301638
"habit1.1","habit22.1",0.549078432058557,3.1453788
"habit1.1","habit1.2",1.08322133659781,2.3755345
"habit1.1","habit2.2",1.17693826991236,7.8875369
"habit1.1","habit3.2",0.983599420999659,1.6536933
"habit1.1","habit4.2",0.746185352703879,3.2279197
"habit1.1","habit5.2",2.25732841849266,0.6843916
"habit1.1","habit6.2",1.4315829411667,0.8866728
"habit1.1","habit7.2",1.80221034607583,1.046167
"habit1.1","habit8.2",2.47781179741827,2.0227933
"habit1.1","habit9.2",0.91683179838621,4.1200026
"habit1.1","habit10.2",1.31110823523856,2.0591184
"habit1.1","habit11.2",2.39959707581549,7.739071
"habit1.1","habit12.2",0.986784685869881,2.6511688
"habit1.1","habit13.2",1.56405892874405,1.5109476
"habit1.1","habit14.2",1.01960214342293,7.4340762
"habit1.1","habit15.2",3.94860410696901,0.0650004
"habit1.1","habit16.2",0.79118575555304,0.7442661
"habit1.1","habit17.2",2.38392050461007,8.4828267
"habit1.1","habit18.2",4.23437308903204,5.3494032
"habit1.1","habit19.2",2.37179562905307,5.010179
"habit1.1","habit20.2",1.47787738503418,0.349389
"habit1.1","habit21.2",2.07377837142083,2.6731664
"habit1.1","habit22.2",2.08641679769662,2.4234427
"habit1.1","habit1.3",1.05681920602982,1.3330932
"habit1.1","habit2.3",0.504488989540953,0.0884594
"habit1.1","habit3.3",1.07977316967848,9.0541638
"habit1.1","habit4.3",0.781292184632697,4.7495
"habit1.1","habit5.3",1.6760035756638,1.1525825
"habit1.1","habit6.3",1.61980993583989,2.1676403
"habit1.1","habit7.3",0.932345766454969,0.1124733
"habit1.1","habit8.3",1.12540351530794,0.7744705
"habit1.1","habit9.3",1.41863782559027,5.2196736
"habit1.1","habit10.3",1.00528779208233,0.5228606
"habit1.1","habit11.3",1.36911716929279,0.3516062
"habit1.1","habit12.3",1.36114990119008,4.4729092
"habit1.1","habit13.3",3.10800825042094,1.3998139
"habit1.1","habit14.3",1.19948076433388,2.5839341
"habit1.1","habit15.3",2.12206813308469,3.0399046
"habit1.1","habit16.3",3.01799909637607,1.9581737
"habit1.1","habit17.3",1.1023457856032,8.2931019
"habit1.1","habit18.3",2.17225735688816,1.4699469
"habit1.1","habit19.3",1.46647729405295,2.8676341
"habit1.1","habit20.3",2.18338659121849,0.6442254
"habit1.1","habit21.3",1.13904159841903,2.7835833
"habit1.1","habit22.3",2.59118437577472,1.1098435
"habit1.1","habit1.4",1.74709641087219,2.1776713
"habit1.1","habit2.4",0.938535248668102,1.824861
"habit1.1","habit3.4",1.46224535386853,2.1919027
"habit1.1","habit4.4",2.60736924746454,2.7246385
"habit1.1","habit5.4",1.78056898147552,2.2771641
"habit1.1","habit6.4",1.5893326585588,2.6564201
"habit1.1","habit7.4",0.932036440212252,0.3477699
"habit1.1","habit8.4",1.73494940518221,3.7138339
"habit1.1","habit9.4",2.10418027021962,1.6704321
"habit1.1","habit10.4",1.1571127416852,0.5606264
"habit1.1","habit11.4",1.17544912897964,2.1385826
"habit1.1","habit12.4",2.10772968644586,3.8836276
"habit1.1","habit13.4",1.26038048370801,4.2584938
"habit1.1","habit14.4",1.19353197444801,0.3820574
"habit1.1","habit15.4",3.90510656356858,2.2958005
"habit1.1","habit16.4",1.5207421342621,1.753833
"habit1.1","habit17.4",0.90635688782735,2.6124059
"habit1.1","habit18.4",2.65899583192132,0.6722177
"habit1.1","habit19.4",2.54011554152446,1.5999221
"habit1.1","habit20.4",2.63914692520293,3.2238215
"habit1.1","habit21.4",2.66224395337272,5.2128976
"habit1.1","habit22.4",1.24085624538161,6.3004569
"habit1.1","exp1.7",2.37206848977628,4.4200581
"habit1.1","exp2.7",0.967570418915937,3.3219488
"habit1.1","exp3.7",2.01877422411973,8.5215801
"habit1.1","exp4.7",2.35064714292264,4.9448145
"habit1.1","exp5.7",1.13884213872238,12.4462497
"habit1.1","exp6.7",0.774538223646223,7.6711352
"habit1.1","exp7.7",1.45233327874988,5.8205712
"habit1.1","exp8.7",1.58564499666834,6.4012632
"habit1.1","exp9.7",2.14155656412616,4.2489882
"habit1.1","exp10.7",1.05380765338295,2.4654968
"habit1.1","exp11.7",2.36274950701479,3.2411545
"habit1.1","exp12.7",1.13744052557431,6.4337137
"habit1.1","exp13.7",0.993975935838175,3.8891693
"habit1.1","exp14.7",0.533112298738196,1.0064192
"habit1.1","exp15.7",4.87385968158985,1.8286823
"habit1.1","exp16.7",2.792081822378,0.9980837
"habit1.1","exp17.7",1.73992218917166,7.1974229
"habit1.1","exp18.7",1.02403141718822,2.1635696
"habit1.1","exp19.7",1.51531331977737,2.9087083
"habit1.1","exp20.7",2.25881892167843,2.2109969
"habit1.1","exp21.7",3.57001771098688,5.8211733
"habit1.1","exp22.7",3.29796535787865,1.5496897
"habit1.1","exp1.8",1.8759967227113,7.1637158
"habit1.1","exp2.8",0.520641459153438,2.2244204
"habit1.1","exp3.8",1.17073237469694,7.4453662
"habit1.1","exp4.8",2.15060587940797,2.9871159
"habit1.1","exp5.8",2.98145376988064,6.0005779
"habit1.1","exp6.8",0.591789326911271,6.9873109
"habit1.1","exp7.8",1.65929374328001,0.9967032
"habit1.1","exp8.8",2.79734238680738,1.8282796
"habit1.1","exp9.8",2.42360448844471,5.3888264
"habit1.1","exp10.8",0.670993995855608,0.0558249
"habit1.1","exp11.8",1.45698333150047,2.5980761
"habit1.1","exp12.8",1.13975631581943,6.612468
"habit1.1","exp13.8",2.46653713937836,0.6686414
"habit1.1","exp14.8",0.747349920288303,0.5959975
"habit1.1","exp15.8",2.07601756091839,4.4012378
"habit1.1","exp16.8",3.62085210948264,0.9221234
"habit1.1","exp17.8",2.50773485957578,6.8597543
"habit1.1","exp18.8",5.21248004052572,9.4971036
"habit1.1","exp19.8",1.17883646074932,2.0339755
"habit1.1","exp20.8",2.74995141211161,1.4410938
"habit1.1","exp21.8",1.96754358866243,2.5644165
"habit1.1","exp22.8",4.1778204941722,2.6059821
"habit1.1","exp1.9",2.92442044836207,8.2917051
"habit1.1","exp2.9",1.70529836019064,6.0197001
"habit1.1","exp3.9",2.39540688970686,6.26319
"habit1.1","exp4.9",1.89037498796429,5.3006468
"habit1.1","exp5.9",3.29650545157516,2.4756088
"habit1.1","exp6.9",3.34891291554635,5.4426832
"habit1.1","exp7.9",2.06412294566906,0.6704395
"habit1.1","exp8.9",3.43254837859856,2.6550573
"habit1.1","exp9.9",1.92153023027548,2.5301841
"habit1.1","exp10.9",1.14550624869186,2.6186962
"habit1.1","exp11.9",1.02965344164959,2.2357017
"habit1.1","exp12.9",2.44459189874391,3.8891511
"habit1.1","exp13.9",0.954712369319975,2.5384285
"habit1.1","exp14.9",1.03672896505159,4.4554236
"habit1.1","exp15.9",2.1601579858497,2.1459729
"habit1.1","exp16.9",2.2917713728719,0.2210334
"habit1.1","exp17.9",1.06710559430476,8.4749184
"habit1.1","exp18.9",1.6286807432015,4.2799675
"habit1.1","exp19.9",2.03858995699494,0.0932095
"habit1.1","exp20.9",0.890829511347032,0.0018136
"habit1.1","exp21.9",3.59474167094566,3.5382871
"habit1.1","exp22.9",2.69620026337177,2.5172271
"habit1.1","exp1.10",0.735591831589638,10.5710935
"habit1.1","exp2.10",2.69477592092598,3.7434115
"habit1.1","exp3.10",0.922566333474231,9.5660391
"habit1.1","exp4.10",1.23072689257438,7.2833111
"habit1.1","exp5.10",1.41100184726364,6.6691237
"habit1.1","exp6.10",0.709387011051814,6.2817755
"habit1.1","exp7.10",1.11493200121715,0.885574
"habit1.1","exp8.10",3.09579344070296,2.0099306
"habit1.1","exp9.10",1.91088530270996,5.9673413
"habit1.1","exp10.10",1.16614288297317,0.8382613
"habit1.1","exp11.10",1.50456280525452,3.0834666
"habit1.1","exp12.10",0.745220371660229,6.1468952
"habit1.1","exp13.10",1.17228721966456,2.2787338
"habit1.1","exp14.10",1.80089900766018,5.7785084
"habit1.1","exp15.10",1.16532347433449,2.2217284
"habit1.1","exp16.10",2.20564838725394,1.7943585
"habit1.1","exp17.10",3.55249181093513,5.468238
"habit1.1","exp18.10",1.46420671777275,1.5371357
"habit1.1","exp19.10",1.46607504430703,6.0275017
"habit1.1","exp20.10",1.97261532248992,4.360321
"habit1.1","exp21.10",1.75387072702729,3.4640334
"habit1.1","exp22.10",3.24998238940557,2.5451249
"habit1.1","exp1.11",2.31564220585844,3.9524992
"habit1.1","exp2.11",1.41049785659161,6.3754845
"habit1.1","exp3.11",2.04220430395903,11.1674956
"habit1.1","exp4.11",0.618797299873882,5.1386969
"habit1.1","exp5.11",0.517973878602729,6.79714
"habit1.1","exp6.11",1.93360395513844,4.4554358
"habit1.1","exp7.11",0.987285682789064,4.9274249
"habit1.1","exp8.11",2.33413760714,1.1532765
"habit1.1","exp9.11",1.16285802640843,1.728407
"habit1.1","exp10.11",1.10856181559889,2.4894939
"habit1.1","exp11.11",1.50149746560554,2.130636
"habit1.1","exp12.11",0.857531107153858,3.6031772
"habit1.1","exp13.11",2.61593273813547,2.3402958
"habit1.1","exp14.11",1.14093491768905,6.2805145
"habit1.1","exp15.11",1.01625361691516,1.9998797
"habit1.1","exp16.11",0.395326141598932,1.919831
"habit1.1","exp17.11",0.726089653685691,6.174356
"habit1.1","exp18.11",1.52764772576717,1.8375528
"habit1.1","exp19.11",2.84884790872424,3.0470951
"habit1.1","exp20.11",0.390833964985702,2.0848216
"habit1.1","exp21.11",1.48883218676906,2.9000062
"habit1.1","exp22.11",2.59682345026526,5.0097729
"habit1.1","exp1.14",2.80218134883346,3.1352478
"habit1.1","exp2.14",2.58875172294156,6.7198661
"habit1.1","exp3.14",1.00994931733893,2.750092
"habit1.1","exp4.14",3.00215191830489,2.4188056
"habit1.1","exp5.14",4.12849845528349,4.8899676
"habit1.1","exp6.14",1.57099920457917,4.4998681
"habit1.1","exp7.14",1.78803750748245,7.3935255
"habit1.1","exp8.14",3.69312699581664,0.1043409
"habit1.1","exp9.14",1.60531559902354,3.8624321
"habit1.1","exp10.14",0.956590966497426,1.3525217
"habit1.1","exp11.14",0.915242261183032,2.4663666
"habit1.1","exp12.14",2.62580880315993,1.5175695
"habit1.1","exp13.14",1.40541492104521,6.0919777
"habit1.1","exp14.14",0.974448524579999,10.1438997
"habit1.1","exp15.14",3.66664932133403,4.8344377
"habit1.1","exp16.14",2.4990465406712,0.9139851
"habit1.1","exp17.14",4.0343750277268,3.03248
"habit1.1","exp18.14",1.22866493279216,7.3312862
"habit1.1","exp19.14",1.18346532516627,7.7975781
"habit1.1","exp20.14",1.84591134417775,1.4451372
"habit1.1","exp21.14",3.21630741666304,2.1370912
"habit1.1","exp22.14",2.60493744946453,1.3501114
"habit2.1","habit3.1",1.71450358334629,9.6389399
"habit2.1","habit4.1",1.70586545480307,1.6141115
"habit2.1","habit5.1",2.58486894379778,2.3980033
"habit2.1","habit6.1",4.13683316246793,2.3357025
"habit2.1","habit7.1",1.8414802855248,5.4686662
"habit2.1","habit8.1",3.42986791185275,2.5591442
"habit2.1","habit9.1",3.12754634853522,3.1429209
"habit2.1","habit10.1",2.819066345762,2.3873111
"habit2.1","habit11.1",1.85305493703927,1.6397398
"habit2.1","habit12.1",4.29009735950441,6.7421683
"habit2.1","habit13.1",2.41695177981454,3.3665842
"habit2.1","habit14.1",2.03406307398274,3.1932813
"habit2.1","habit15.1",3.98691531502971,5.4210139
"habit2.1","habit16.1",3.24905281366772,8.6270829
"habit2.1","habit17.1",4.02661646475588,11.0178382
"habit2.1","habit18.1",2.98425093427121,9.0517882
"habit2.1","habit19.1",2.83423607500935,3.0458114
"habit2.1","habit20.1",2.07925270300665,5.9783879
"habit2.1","habit21.1",3.5152461826733,6.5057012
"habit2.1","habit22.1",4.06124177060505,2.2301585
"habit2.1","habit1.2",3.74584880320941,3.0000028
"habit2.1","habit2.2",2.51373285923514,2.5119995
"habit2.1","habit3.2",3.04005369081944,3.7218441
"habit2.1","habit4.2",3.44118553008452,2.1476177
"habit2.1","habit5.2",5.81599780211691,6.059929
"habit2.1","habit6.2",4.84018110587402,6.2622102
"habit2.1","habit7.2",3.38743083859391,6.4217044
"habit2.1","habit8.2",6.00241055207518,7.3983307
"habit2.1","habit9.2",3.09895411762066,1.2555348
"habit2.1","habit10.2",4.82511086753022,3.316419
"habit2.1","habit11.2",5.9842270831803,2.3635336
"habit2.1","habit12.2",4.30722457700031,2.7243686
"habit2.1","habit13.2",4.95274982452729,3.8645898
"habit2.1","habit14.2",2.97259959949677,2.0585389
"habit2.1","habit15.2",7.4631213175885,5.310537
"habit2.1","habit16.2",3.79757438858308,4.6312712
"habit2.1","habit17.2",5.95809372864113,13.8583641
"habit2.1","habit18.2",7.78895792594574,0.0261342
"habit2.1","habit19.2",5.88401539468258,0.3653584
"habit2.1","habit20.2",5.01737858011187,5.0261484
"habit2.1","habit21.2",5.32372586332743,8.0487037
"habit2.1","habit22.2",5.46334792937586,7.7989801
"habit2.1","habit1.3",4.38677409474001,6.7086306
"habit2.1","habit2.3",3.82154089818791,5.287078
"habit2.1","habit3.3",3.01401663472112,14.4297012
"habit2.1","habit4.3",4.09084450053992,10.1250374
"habit2.1","habit5.3",5.00245626055262,6.5281198
"habit2.1","habit6.3",5.07689137845319,7.5431776
"habit2.1","habit7.3",4.12246697637681,5.2630641
"habit2.1","habit8.3",4.58006786921825,6.1500079
"habit2.1","habit9.3",3.27506001861794,0.1558638
"habit2.1","habit10.3",3.83335331817584,5.898398
